"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 25, 2019","4.130","4.060","4.140","3.980","68.34M","1.72%"
"Jun 24, 2019","4.060","4.020","4.060","3.960","71.39M","4.91%"
"Jun 21, 2019","3.870","3.870","3.900","3.820","48.59M","0.00%"
"Jun 20, 2019","3.870","3.880","4.020","3.860","98.99M","1.31%"
"Jun 19, 2019","3.820","3.750","3.820","3.700","70.49M","1.06%"
"Jun 18, 2019","3.780","3.720","3.820","3.670","71.70M","1.61%"
"Jun 17, 2019","3.720","3.560","3.740","3.560","59.61M","3.91%"
"Jun 14, 2019","3.580","3.680","3.690","3.540","46.23M","-2.19%"
"Jun 13, 2019","3.660","3.780","3.790","3.610","45.44M","-4.19%"
"Jun 12, 2019","3.820","3.860","3.890","3.810","34.67M","-1.04%"
"Jun 11, 2019","3.860","3.940","3.980","3.830","43.87M","-1.53%"
"Jun 10, 2019","3.920","3.880","3.970","3.800","58.88M","0.77%"
"Jun 07, 2019","3.890","3.660","3.920","3.640","43.16M","7.16%"
"Jun 03, 2019","3.630","3.700","3.710","3.620","9.28M","-1.63%"
"May 31, 2019","3.690","3.660","3.700","3.610","42.92M","0.54%"
"May 30, 2019","3.670","3.560","3.690","3.560","49.40M","4.56%"
"May 29, 2019","3.510","3.560","3.580","3.460","39.02M","-1.13%"
"May 28, 2019","3.550","3.570","3.630","3.550","33.44M","0.28%"
"May 27, 2019","3.540","3.610","3.660","3.520","33.96M","-1.12%"
"May 24, 2019","3.580","3.430","3.590","3.420","44.49M","4.99%"
"May 23, 2019","3.410","3.390","3.440","3.370","25.68M","0.59%"
"May 22, 2019","3.390","3.480","3.520","3.390","28.78M","-3.14%"
"May 21, 2019","3.500","3.610","3.630","3.470","29.76M","-3.05%"
"May 20, 2019","3.610","3.600","3.640","3.560","25.01M","0.28%"
"May 17, 2019","3.600","3.580","3.650","3.570","23.01M","-0.83%"
"May 16, 2019","3.630","3.610","3.730","3.580","36.02M","0.83%"
"May 15, 2019","3.600","3.650","3.670","3.530","22.37M","-1.37%"
"May 14, 2019","3.650","3.560","3.670","3.530","39.15M","2.82%"
"May 13, 2019","3.550","3.690","3.710","3.470","40.34M","-3.53%"
"May 10, 2019","3.680","3.820","3.840","3.670","36.34M","-2.13%"
"May 09, 2019","3.760","3.940","3.960","3.760","28.66M","-4.08%"
"May 08, 2019","3.920","3.890","3.960","3.840","24.05M","1.29%"
"May 07, 2019","3.870","3.820","3.960","3.790","25.30M","-1.53%"
"May 06, 2019","3.930","3.910","3.980","3.820","19.01M","-1.01%"
"May 03, 2019","3.970","3.960","4.020","3.930","16.42M","0.51%"
"May 02, 2019","3.950","4.050","4.080","3.940","17.44M","-2.23%"
"Apr 30, 2019","4.040","3.980","4.090","3.980","27.85M","1.76%"
"Apr 29, 2019","3.970","4.100","4.110","3.950","26.19M","-2.93%"
"Apr 26, 2019","4.090","4.110","4.140","4.050","30.19M","0.25%"
"Apr 25, 2019","4.080","4.280","4.290","4.060","38.77M","-4.45%"
"Apr 24, 2019","4.270","4.220","4.280","4.200","34.21M","1.43%"
"Apr 22, 2019","4.210","4.240","4.250","4.190","11.48M","-1.41%"
"Apr 19, 2019","4.270","4.280","4.310","4.270","8.78M","0.00%"
"Apr 18, 2019","4.270","4.390","4.390","4.250","57.53M","-3.17%"
"Apr 17, 2019","4.410","4.440","4.480","4.360","49.72M","0.23%"
"Apr 16, 2019","4.400","4.330","4.430","4.330","45.33M","2.33%"
"Apr 15, 2019","4.300","4.290","4.370","4.270","30.28M","-0.23%"
"Apr 12, 2019","4.310","4.280","4.350","4.240","34.22M","-0.46%"
"Apr 11, 2019","4.330","4.410","4.450","4.310","39.49M","-1.37%"
"Apr 10, 2019","4.390","4.510","4.540","4.390","82.62M","-2.01%"
"Apr 09, 2019","4.480","4.450","4.530","4.420","75.84M","2.52%"
"Apr 08, 2019","4.370","4.540","4.580","4.350","60.57M","-3.53%"
"Apr 05, 2019","4.530","4.580","4.590","4.410","84.82M","-0.66%"
"Apr 04, 2019","4.560","4.310","4.570","4.290","75.95M","5.80%"
"Apr 03, 2019","4.310","4.390","4.400","4.270","52.11M","-0.92%"
"Apr 02, 2019","4.350","4.420","4.500","4.350","47.94M","-2.03%"
"Apr 01, 2019","4.440","4.570","4.570","4.350","64.02M","-1.99%"
"Mar 29, 2019","4.530","4.450","4.590","4.410","75.50M","2.49%"
"Mar 28, 2019","4.420","4.410","4.570","4.320","128.23M","0.23%"
"Mar 27, 2019","4.410","4.890","4.890","4.300","69.93M","-9.45%"
"Mar 26, 2019","4.870","5.020","5.060","4.770","39.71M","-1.62%"
"Mar 25, 2019","4.950","5.150","5.150","4.890","51.42M","-4.07%"
"Mar 22, 2019","5.160","5.560","5.580","5.150","53.67M","-6.86%"
"Mar 21, 2019","5.540","5.620","5.690","5.480","30.66M","-0.36%"
"Mar 20, 2019","5.560","5.510","5.610","5.500","23.18M","0.91%"
"Mar 19, 2019","5.510","5.620","5.650","5.480","26.21M","-1.96%"
"Mar 18, 2019","5.620","5.460","5.620","5.460","31.03M","3.12%"
"Mar 15, 2019","5.450","5.310","5.450","5.310","40.65M","3.02%"
"Mar 14, 2019","5.290","5.290","5.310","5.210","28.22M","-0.38%"
"Mar 13, 2019","5.310","5.170","5.330","5.150","41.19M","2.71%"
"Mar 12, 2019","5.170","5.140","5.180","5.070","33.78M","1.57%"
"Mar 11, 2019","5.090","5.220","5.230","5.050","26.19M","-1.74%"
"Mar 08, 2019","5.180","5.140","5.180","5.060","37.26M","1.17%"
"Mar 07, 2019","5.120","5.190","5.290","5.080","43.46M","-1.35%"
"Mar 06, 2019","5.190","5.190","5.290","5.120","36.39M","0.39%"
"Mar 05, 2019","5.170","5.220","5.320","5.110","57.52M","-0.96%"
"Mar 04, 2019","5.220","5.050","5.250","5.050","50.01M","3.78%"
"Mar 01, 2019","5.030","5.170","5.180","4.960","33.26M","-2.52%"
"Feb 28, 2019","5.160","5.010","5.190","5.010","48.00M","3.20%"
"Feb 27, 2019","5.000","5.070","5.070","4.980","39.23M","-1.19%"
"Feb 26, 2019","5.060","5.050","5.100","5.010","55.54M","0.20%"
"Feb 25, 2019","5.050","4.960","5.100","4.950","63.12M","2.85%"
"Feb 22, 2019","4.910","4.990","5.010","4.880","33.42M","-0.81%"
"Feb 21, 2019","4.950","4.860","5.000","4.850","45.82M","1.85%"
"Feb 20, 2019","4.860","4.920","4.990","4.830","47.64M","-0.82%"
"Feb 19, 2019","4.900","4.730","4.920","4.690","60.31M","3.59%"
"Feb 18, 2019","4.730","4.880","4.890","4.730","45.83M","-2.67%"
"Feb 15, 2019","4.860","4.810","4.900","4.730","58.21M","1.25%"
"Feb 14, 2019","4.800","4.750","4.840","4.730","59.50M","1.05%"
"Feb 13, 2019","4.750","4.990","5.020","4.750","62.33M","-3.65%"
"Feb 12, 2019","4.930","4.980","5.120","4.850","99.66M","-0.40%"
"Feb 11, 2019","4.950","4.840","4.960","4.800","83.76M","3.77%"
"Feb 08, 2019","4.770","4.690","4.800","4.680","33.00M","1.27%"
"Feb 07, 2019","4.710","4.690","4.800","4.660","38.59M","0.43%"
"Feb 06, 2019","4.690","4.760","4.820","4.600","45.82M","-0.64%"
"Feb 05, 2019","4.720","4.730","4.910","4.700","82.93M","0.64%"
"Feb 04, 2019","4.690","4.690","4.760","4.600","32.22M","0.43%"
"Feb 01, 2019","4.670","4.740","4.810","4.630","27.81M","-2.30%"
"Jan 31, 2019","4.780","4.860","4.900","4.670","55.54M","1.06%"
"Jan 30, 2019","4.730","4.750","4.770","4.600","66.43M","0.00%"
"Jan 29, 2019","4.730","4.480","4.780","4.460","73.43M","6.05%"
"Jan 28, 2019","4.460","4.500","4.590","4.450","31.16M","-1.11%"
"Jan 25, 2019","4.510","4.550","4.560","4.460","36.58M","-0.22%"
"Jan 24, 2019","4.520","4.530","4.570","4.420","67.03M","0.44%"
"Jan 23, 2019","4.500","4.480","4.550","4.390","97.81M","0.90%"
"Jan 22, 2019","4.460","4.240","4.460","4.220","96.55M","5.19%"
"Jan 21, 2019","4.240","4.350","4.450","4.220","70.13M","-1.62%"
"Jan 18, 2019","4.310","4.260","4.360","4.230","59.89M","1.89%"
"Jan 17, 2019","4.230","4.100","4.360","3.990","130.16M","3.17%"
"Jan 16, 2019","4.100","3.860","4.130","3.850","147.58M","6.49%"
"Jan 15, 2019","3.850","3.810","3.850","3.790","54.97M","1.85%"
"Jan 14, 2019","3.780","3.690","3.780","3.680","41.96M","0.80%"
"Jan 11, 2019","3.750","3.740","3.800","3.730","35.55M","0.81%"
"Jan 10, 2019","3.720","3.710","3.780","3.680","37.89M","0.00%"
"Jan 09, 2019","3.720","3.830","3.840","3.690","52.29M","-2.11%"
"Jan 08, 2019","3.800","3.810","3.870","3.770","57.02M","0.26%"
"Jan 07, 2019","3.790","3.820","3.850","3.780","43.06M","0.00%"
"Jan 04, 2019","3.790","3.640","3.810","3.630","46.11M","4.99%"
"Jan 03, 2019","3.610","3.750","3.810","3.600","44.07M","-4.24%"
"Jan 02, 2019","3.770","3.890","3.910","3.750","39.86M","-3.33%"
"Dec 31, 2018","3.900","3.890","3.910","3.870","13.41M","0.26%"
"Dec 28, 2018","3.890","3.900","3.920","3.860","15.50M","0.00%"
"Dec 27, 2018","3.890","3.940","3.940","3.880","18.49M","0.00%"
"Dec 26, 2018","3.890","3.900","3.910","3.870","7.82M","0.26%"
"Dec 25, 2018","3.880","3.880","3.890","3.840","11.00M","-0.51%"
"Dec 24, 2018","3.900","3.930","3.950","3.890","20.94M","-0.26%"
"Dec 21, 2018","3.910","3.910","3.950","3.830","49.31M","0.00%"
"Dec 20, 2018","3.910","3.850","3.940","3.830","32.95M","0.00%"
"Dec 19, 2018","3.910","3.790","3.920","3.760","48.06M","3.71%"
"Dec 18, 2018","3.770","3.670","3.800","3.670","51.12M","2.17%"
"Dec 17, 2018","3.690","3.800","3.840","3.690","38.47M","-3.15%"
"Dec 14, 2018","3.810","3.830","3.860","3.710","40.60M","-1.55%"
"Dec 13, 2018","3.870","3.810","3.890","3.800","41.84M","2.38%"
"Dec 12, 2018","3.780","3.950","4.040","3.770","60.89M","-4.06%"
"Dec 11, 2018","3.940","3.920","4.030","3.920","40.72M","0.77%"
"Dec 10, 2018","3.910","3.880","3.950","3.870","28.13M","-0.26%"
"Dec 07, 2018","3.920","3.830","3.940","3.820","38.08M","3.43%"
"Dec 06, 2018","3.790","3.820","3.860","3.740","49.05M","-1.81%"
"Dec 05, 2018","3.860","3.800","3.960","3.760","65.48M","-0.52%"
"Dec 04, 2018","3.880","4.020","4.060","3.850","44.76M","-3.72%"
"Dec 03, 2018","4.030","4.100","4.130","4.030","45.59M","0.50%"
"Nov 30, 2018","4.010","3.990","4.040","3.870","134.53M","0.50%"
"Nov 29, 2018","3.990","3.970","4.040","3.910","50.80M","3.64%"
"Nov 28, 2018","3.850","3.830","3.900","3.790","40.15M","0.79%"
"Nov 27, 2018","3.820","3.780","3.870","3.750","46.68M","1.33%"
"Nov 26, 2018","3.770","3.710","3.830","3.710","71.76M","2.17%"
"Nov 23, 2018","3.690","3.650","3.690","3.630","28.06M","1.37%"
"Nov 22, 2018","3.640","3.680","3.690","3.600","31.23M","-0.82%"
"Nov 21, 2018","3.670","3.580","3.670","3.560","51.27M","3.38%"
"Nov 20, 2018","3.550","3.660","3.740","3.530","62.68M","-3.27%"
"Nov 19, 2018","3.670","3.650","3.700","3.640","44.15M","0.55%"
"Nov 16, 2018","3.650","3.670","3.710","3.620","43.98M","0.55%"
"Nov 15, 2018","3.630","3.660","3.730","3.610","58.67M","-0.55%"
"Nov 14, 2018","3.650","3.670","3.670","3.580","84.56M","-2.67%"
"Nov 13, 2018","3.750","3.690","3.820","3.650","72.22M","2.18%"
"Nov 12, 2018","3.670","3.730","3.780","3.660","56.77M","-0.54%"
"Nov 09, 2018","3.690","3.690","3.720","3.560","50.44M","0.00%"
"Nov 08, 2018","3.690","3.810","3.860","3.620","70.85M","-2.64%"
"Nov 07, 2018","3.790","3.720","3.850","3.710","57.37M","2.16%"
"Nov 06, 2018","3.710","3.880","3.890","3.680","61.33M","-4.13%"
"Nov 05, 2018","3.870","3.880","3.920","3.790","79.23M","1.84%"
"Nov 02, 2018","3.800","3.690","3.880","3.620","83.81M","3.54%"
"Nov 01, 2018","3.670","3.440","3.670","3.410","54.64M","7.31%"
"Oct 31, 2018","3.420","3.520","3.530","3.360","63.23M","-1.16%"
"Oct 30, 2018","3.460","3.380","3.490","3.330","56.46M","2.98%"
"Oct 26, 2018","3.360","3.590","3.600","3.350","52.45M","-6.15%"
"Oct 25, 2018","3.580","3.490","3.590","3.460","46.18M","0.85%"
"Oct 24, 2018","3.550","3.570","3.630","3.540","39.22M","0.00%"
"Oct 23, 2018","3.550","3.560","3.630","3.480","59.75M","-1.93%"
"Oct 22, 2018","3.620","3.850","3.860","3.590","38.55M","-4.23%"
"Oct 19, 2018","3.780","3.930","3.950","3.760","59.83M","-3.57%"
"Oct 18, 2018","3.920","4.120","4.130","3.900","49.43M","-4.85%"
"Oct 17, 2018","4.120","4.050","4.140","4.010","76.06M","3.52%"
"Oct 16, 2018","3.980","3.940","4.010","3.890","58.88M","1.53%"
"Oct 15, 2018","3.920","3.830","3.980","3.830","79.75M","3.16%"
"Oct 12, 2018","3.800","3.690","3.860","3.510","106.92M","5.85%"
"Oct 11, 2018","3.590","3.630","3.700","3.530","53.47M","-1.37%"
"Oct 10, 2018","3.640","3.610","3.740","3.570","75.72M","1.68%"
"Oct 09, 2018","3.580","3.560","3.630","3.510","60.61M","1.13%"
"Oct 08, 2018","3.540","3.300","3.560","3.270","63.58M","5.99%"
"Oct 05, 2018","3.340","3.210","3.350","3.210","53.50M","4.05%"
"Oct 04, 2018","3.210","3.420","3.420","3.210","52.54M","-6.41%"
"Oct 03, 2018","3.430","3.570","3.580","3.430","59.76M","-3.65%"
"Oct 02, 2018","3.560","3.620","3.650","3.490","41.81M","-2.47%"
"Oct 01, 2018","3.650","3.810","3.830","3.650","62.52M","-3.69%"
"Sep 28, 2018","3.790","3.750","3.880","3.710","119.44M","2.16%"
"Sep 27, 2018","3.710","3.660","3.740","3.580","90.92M","1.37%"
"Sep 26, 2018","3.660","3.590","3.720","3.570","60.05M","2.52%"
"Sep 25, 2018","3.570","3.660","3.660","3.500","74.02M","-1.11%"
"Sep 24, 2018","3.610","3.310","3.680","3.310","111.53M","9.39%"
"Sep 21, 2018","3.300","3.210","3.310","3.200","68.08M","3.45%"
"Sep 20, 2018","3.190","3.300","3.390","3.170","74.19M","-3.04%"
"Sep 19, 2018","3.290","3.160","3.300","3.140","55.45M","5.11%"
"Sep 18, 2018","3.130","3.130","3.160","3.110","26.28M","0.64%"
"Sep 17, 2018","3.110","3.160","3.170","3.080","25.07M","-2.51%"
"Sep 14, 2018","3.190","3.180","3.280","3.150","68.19M","1.92%"
"Sep 13, 2018","3.130","3.100","3.210","2.980","85.79M","1.62%"
"Sep 12, 2018","3.080","3.200","3.220","3.060","32.26M","-3.14%"
"Sep 11, 2018","3.180","3.250","3.270","3.170","20.80M","-1.85%"
"Sep 10, 2018","3.240","3.360","3.370","3.240","14.28M","-3.57%"
"Sep 07, 2018","3.360","3.370","3.390","3.340","16.78M","-0.30%"
"Sep 06, 2018","3.370","3.380","3.400","3.360","14.46M","0.00%"
"Sep 05, 2018","3.370","3.410","3.430","3.360","22.40M","-1.75%"
"Sep 04, 2018","3.430","3.480","3.510","3.420","21.46M","-1.15%"
"Sep 03, 2018","3.470","3.430","3.520","3.420","19.95M","0.29%"
"Aug 31, 2018","3.460","3.550","3.570","3.430","16.21M","-2.54%"
"Aug 29, 2018","3.550","3.550","3.610","3.510","15.90M","-1.39%"
"Aug 28, 2018","3.600","3.500","3.600","3.460","18.82M","3.45%"
"Aug 27, 2018","3.480","3.470","3.480","3.410","11.98M","1.16%"
"Aug 20, 2018","3.440","3.410","3.450","3.390","5.20M","1.47%"
"Aug 17, 2018","3.390","3.290","3.410","3.230","20.95M","1.80%"
"Aug 16, 2018","3.330","3.630","3.640","3.330","30.83M","-4.58%"
"Aug 15, 2018","3.490","3.648","3.667","3.441","23.88M","-1.66%"
"Aug 14, 2018","3.549","3.589","3.658","3.470","28.36M","3.14%"
"Aug 13, 2018","3.441","3.746","3.845","3.253","46.39M","-10.04%"
"Aug 10, 2018","3.825","3.943","4.032","3.628","38.68M","-4.45%"
"Aug 09, 2018","4.003","3.983","4.131","3.953","37.37M","-0.96%"
"Aug 08, 2018","4.042","4.091","4.091","4.003","28.76M","-0.49%"
"Aug 07, 2018","4.062","3.894","4.101","3.865","51.61M","4.85%"
"Aug 06, 2018","3.874","3.924","3.973","3.825","22.58M","-2.91%"
"Aug 03, 2018","3.990","3.950","4.030","3.940","20.44M","1.01%"
"Aug 02, 2018","3.950","3.990","4.020","3.920","24.62M","-4.36%"
"Aug 01, 2018","4.130","4.150","4.180","4.080","19.07M","0.24%"
"Jul 31, 2018","4.120","4.000","4.170","4.000","33.23M","2.49%"
"Jul 30, 2018","4.020","4.000","4.040","3.960","24.47M","0.00%"
"Jul 27, 2018","4.020","4.080","4.130","3.950","35.00M","-1.71%"
"Jul 26, 2018","4.090","4.170","4.230","4.050","39.47M","-1.45%"
"Jul 25, 2018","4.150","3.990","4.240","3.970","63.62M","4.53%"
"Jul 24, 2018","3.970","4.250","4.260","3.970","37.26M","-6.37%"
"Jul 23, 2018","4.240","4.120","4.250","4.100","20.44M","4.69%"
"Jul 20, 2018","4.050","3.970","4.090","3.960","20.93M","2.53%"
"Jul 19, 2018","3.950","4.030","4.050","3.950","19.70M","-1.00%"
"Jul 18, 2018","3.990","3.960","4.080","3.890","33.10M","0.76%"
"Jul 17, 2018","3.960","3.870","3.990","3.850","24.02M","1.80%"
"Jul 16, 2018","3.890","4.130","4.130","3.880","19.06M","-4.42%"
"Jul 13, 2018","4.070","4.110","4.130","4.030","13.72M","-0.25%"
"Jul 12, 2018","4.080","4.250","4.300","4.020","36.80M","-3.55%"
"Jul 11, 2018","4.230","4.650","4.650","4.200","23.61M","-9.81%"
"Jul 10, 2018","4.690","4.970","5.010","4.680","28.89M","-7.13%"
"Jul 09, 2018","5.050","5.040","5.110","5.040","22.27M","1.00%"
"Jul 06, 2018","5.000","5.070","5.090","4.960","17.99M","-0.79%"
"Jul 05, 2018","5.040","4.960","5.070","4.950","22.57M","2.02%"
"Jul 04, 2018","4.940","4.830","4.960","4.820","16.41M","2.07%"
"Jul 03, 2018","4.840","4.910","4.920","4.820","12.57M","-1.02%"
"Jul 02, 2018","4.890","4.880","4.930","4.820","14.58M","-0.41%"
"Jun 29, 2018","4.910","4.950","5.000","4.900","19.74M","-0.20%"
"Jun 28, 2018","4.920","4.900","4.980","4.890","18.78M","0.20%"
"Jun 27, 2018","4.910","4.800","4.950","4.790","27.74M","2.08%"
"Jun 26, 2018","4.810","4.790","4.850","4.770","14.29M","1.05%"
"Jun 25, 2018","4.760","5.200","5.230","4.730","23.40M","-2.86%"
"Jun 22, 2018","4.900","4.900","4.930","4.820","13.71M","0.41%"
"Jun 21, 2018","4.880","4.950","4.980","4.870","16.33M","-1.81%"
"Jun 20, 2018","4.970","4.980","5.050","4.940","11.74M","-0.40%"
"Jun 19, 2018","4.990","4.860","5.040","4.850","10.44M","1.84%"
"Jun 18, 2018","4.900","4.870","4.990","4.820","13.48M","0.20%"
"Jun 14, 2018","4.890","4.990","5.020","4.840","13.63M","-2.40%"
"Jun 13, 2018","5.010","5.090","5.130","5.000","11.69M","-2.34%"
"Jun 12, 2018","5.130","5.160","5.240","5.090","11.93M","-0.39%"
"Jun 11, 2018","5.150","5.180","5.210","5.010","15.38M","-0.39%"
"Jun 08, 2018","5.170","5.310","5.320","5.160","10.11M","-3.36%"
"Jun 07, 2018","5.350","5.290","5.430","5.260","16.31M","1.52%"
"Jun 06, 2018","5.270","5.270","5.300","5.110","11.27M","0.76%"
"Jun 05, 2018","5.230","5.330","5.360","5.220","8.33M","-1.13%"
"Jun 04, 2018","5.290","5.320","5.450","5.280","13.05M","-1.12%"
"Jun 01, 2018","5.350","5.470","5.480","5.250","18.54M","-2.19%"
"May 31, 2018","5.470","5.800","5.800","5.450","25.41M","-4.87%"
"May 30, 2018","5.750","5.840","5.920","5.750","11.83M","-1.71%"
"May 29, 2018","5.850","5.970","5.970","5.820","11.89M","-1.85%"
"May 28, 2018","5.960","5.960","5.990","5.880","13.15M","2.41%"
"May 25, 2018","5.820","5.690","5.850","5.680","14.76M","3.19%"
"May 24, 2018","5.640","5.900","5.970","5.640","19.59M","-2.76%"
"May 23, 2018","5.800","5.840","6.000","5.770","27.24M","-1.69%"
"May 22, 2018","5.900","5.690","5.900","5.690","14.38M","4.61%"
"May 21, 2018","5.640","5.670","5.750","5.630","7.98M","-0.70%"
"May 18, 2018","5.680","5.650","5.700","5.620","8.95M","1.43%"
"May 17, 2018","5.600","5.670","5.690","5.570","15.07M","0.54%"
"May 16, 2018","5.570","5.610","5.660","5.520","18.01M","-0.71%"
"May 15, 2018","5.610","5.730","5.800","5.570","12.07M","-3.11%"
"May 14, 2018","5.790","5.700","5.830","5.700","10.98M","1.22%"
"May 11, 2018","5.720","5.800","5.850","5.680","6.88M","-1.89%"
"May 10, 2018","5.830","5.800","5.840","5.620","12.23M","1.22%"
"May 09, 2018","5.760","5.480","5.800","5.480","9.91M","3.97%"
"May 08, 2018","5.540","5.770","5.770","5.520","9.72M","-3.32%"
"May 07, 2018","5.730","5.850","5.870","5.720","9.14M","-2.39%"
"May 04, 2018","5.870","5.820","5.910","5.750","11.08M","0.86%"
"May 03, 2018","5.820","5.880","5.970","5.790","11.36M","-1.36%"
"May 02, 2018","5.900","5.980","6.030","5.780","15.02M","-1.17%"
"Apr 30, 2018","5.970","6.280","6.310","5.950","12.43M","-4.78%"
"Apr 27, 2018","6.270","6.210","6.300","6.180","7.67M","1.46%"
"Apr 26, 2018","6.180","6.310","6.330","6.140","8.89M","-1.44%"
"Apr 25, 2018","6.270","6.450","6.490","6.230","14.46M","-2.64%"
"Apr 24, 2018","6.440","6.300","6.480","6.280","10.96M","1.74%"
"Apr 20, 2018","6.330","6.450","6.510","6.290","9.73M","-1.86%"
"Apr 19, 2018","6.450","6.400","6.490","6.370","12.15M","0.47%"
"Apr 18, 2018","6.420","6.190","6.420","6.030","21.78M","4.56%"
"Apr 17, 2018","6.140","6.320","6.340","6.070","18.46M","-1.92%"
"Apr 16, 2018","6.260","6.170","6.290","6.160","10.46M","1.95%"
"Apr 13, 2018","6.140","6.350","6.370","6.110","11.31M","-2.69%"
"Apr 12, 2018","6.310","6.230","6.360","6.160","13.61M","1.12%"
"Apr 11, 2018","6.240","6.250","6.400","6.000","19.05M","-0.79%"
"Apr 10, 2018","6.290","6.410","6.430","6.200","13.73M","-1.41%"
"Apr 09, 2018","6.380","6.500","6.520","6.330","10.57M","-1.24%"
"Apr 06, 2018","6.460","6.440","6.530","6.410","7.90M","-0.31%"
"Apr 05, 2018","6.480","6.400","6.630","6.380","26.88M","1.73%"
"Apr 04, 2018","6.370","6.420","6.450","6.300","15.96M","-0.78%"
"Apr 03, 2018","6.420","6.450","6.500","6.400","9.42M","-0.47%"
"Apr 02, 2018","6.450","6.510","6.540","6.430","5.61M","-0.92%"
"Mar 30, 2018","6.510","6.570","6.610","6.500","5.87M","0.15%"
"Mar 29, 2018","6.500","6.460","6.590","6.430","11.79M","0.78%"
"Mar 28, 2018","6.450","6.610","6.650","6.440","14.53M","-2.27%"
"Mar 27, 2018","6.600","6.750","6.770","6.600","12.41M","-1.05%"
"Mar 26, 2018","6.670","6.850","6.860","6.650","10.55M","-1.62%"
"Mar 23, 2018","6.780","6.610","6.810","6.600","12.73M","0.74%"
"Mar 22, 2018","6.730","6.980","7.010","6.690","14.08M","-2.04%"
"Mar 21, 2018","6.870","6.790","6.960","6.780","10.20M","1.48%"
"Mar 20, 2018","6.770","6.690","6.810","6.660","11.28M","2.11%"
"Mar 19, 2018","6.630","6.900","6.940","6.620","11.57M","-4.05%"
"Mar 16, 2018","6.910","6.820","6.960","6.800","10.57M","1.47%"
"Mar 15, 2018","6.810","6.910","6.930","6.770","8.22M","-1.16%"
"Mar 14, 2018","6.890","6.990","7.060","6.860","9.36M","-1.57%"
"Mar 13, 2018","7.000","7.060","7.080","6.960","7.97M","-0.71%"
"Mar 12, 2018","7.050","7.040","7.140","7.030","10.07M","1.15%"
"Mar 09, 2018","6.970","7.200","7.210","6.940","15.09M","-2.65%"
"Mar 08, 2018","7.160","7.300","7.350","7.160","6.75M","-1.65%"
"Mar 07, 2018","7.280","7.220","7.350","7.200","7.87M","0.55%"
"Mar 06, 2018","7.240","7.220","7.320","7.210","5.61M","1.26%"
"Mar 05, 2018","7.150","7.200","7.280","7.140","5.93M","-0.69%"
"Mar 02, 2018","7.200","7.180","7.250","7.150","6.03M","-0.28%"
"Mar 01, 2018","7.220","7.320","7.370","7.190","7.30M","-1.77%"
"Feb 28, 2018","7.350","7.170","7.430","7.150","13.25M","2.08%"
"Feb 27, 2018","7.200","7.290","7.300","7.180","6.32M","-1.23%"
"Feb 26, 2018","7.290","7.190","7.290","7.180","5.99M","2.24%"
"Feb 23, 2018","7.130","7.180","7.200","7.120","4.19M","0.28%"
"Feb 22, 2018","7.110","7.020","7.200","7.000","12.29M","0.71%"
"Feb 21, 2018","7.060","7.040","7.070","6.960","9.60M","2.47%"
"Feb 20, 2018","6.890","7.180","7.200","6.800","10.87M","-3.37%"
"Feb 19, 2018","7.130","7.320","7.410","7.070","9.36M","-2.06%"
"Feb 16, 2018","7.280","7.150","7.310","7.150","9.61M","2.39%"
"Feb 15, 2018","7.110","7.060","7.130","7.000","9.41M","2.75%"
"Feb 14, 2018","6.920","7.000","7.170","6.920","20.86M","0.14%"
"Feb 13, 2018","6.910","6.960","6.990","6.910","6.25M","-0.14%"
"Feb 12, 2018","6.920","7.020","7.030","6.920","8.18M","0.58%"
"Feb 09, 2018","6.880","6.800","6.920","6.730","9.03M","-0.72%"
"Feb 08, 2018","6.930","7.300","7.300","6.930","17.85M","-4.94%"
"Feb 07, 2018","7.290","7.170","7.380","7.130","15.35M","1.96%"
"Feb 06, 2018","7.150","6.980","7.160","6.900","9.29M","-0.42%"
"Feb 05, 2018","7.180","7.290","7.320","7.170","7.99M","-1.64%"
"Feb 02, 2018","7.300","7.380","7.390","7.220","8.02M","-0.82%"
"Feb 01, 2018","7.360","7.540","7.640","7.340","8.75M","-2.26%"
"Jan 31, 2018","7.530","7.450","7.590","7.370","9.25M","2.03%"
"Jan 30, 2018","7.380","7.490","7.570","7.380","7.63M","-2.25%"
"Jan 29, 2018","7.550","7.590","7.730","7.370","14.75M","-0.26%"
"Jan 26, 2018","7.570","7.310","7.570","7.310","12.87M","4.13%"
"Jan 25, 2018","7.270","7.210","7.350","7.200","19.47M","0.97%"
"Jan 24, 2018","7.200","7.170","7.270","7.160","15.53M","0.42%"
"Jan 23, 2018","7.170","7.160","7.240","7.120","13.91M","0.99%"
"Jan 22, 2018","7.100","7.080","7.100","6.950","9.90M","1.72%"
"Jan 19, 2018","6.980","7.180","7.190","6.950","9.68M","-2.79%"
"Jan 18, 2018","7.180","7.040","7.200","7.020","19.26M","2.57%"
"Jan 17, 2018","7.000","6.790","7.000","6.750","12.68M","2.79%"
"Jan 16, 2018","6.810","6.650","6.830","6.630","11.82M","1.64%"
"Jan 15, 2018","6.700","6.850","6.900","6.690","6.94M","-2.19%"
"Jan 12, 2018","6.850","6.780","6.860","6.750","9.72M","1.78%"
"Jan 11, 2018","6.730","6.790","6.790","6.590","10.10M","0.00%"
"Jan 10, 2018","6.730","6.600","6.730","6.530","6.64M","1.82%"
